stop_id,stop_name,stop_lat,stop_lon
25311,Gangamma Circle,13.05776,77.54635
35214,Gangamma Circle,13.05663,77.54654
25313,Gangamma Temple Maralawadi Road,12.63621,77.49902
32636,Gangamma Temple Maralawadi Road,12.6363,77.499
21513,Gangappanahalli,12.95872,77.35111
21514,Gangappanahalli,12.95852,77.35131
25315,Gangappanahalli,12.95643,77.35382
38153,Gangapura,13.15294,77.60735
38154,Gangapura,13.153,77.6074
25317,Gangasandra,12.84626,77.47073
32638,Gangasandra,12.84622,77.47075
25319,Gangavara,13.15282,77.76343
32639,Gangavara,13.15284,77.76337
25322,Gangenahalli,12.98369,77.39188
32640,Gangenahalli,13.02261,77.58461
35125,Gangenahalli,13.02337,77.58405
35255,Gangenahalli,13.02309,77.5841
25324,Gangenahalli Cross,12.97287,77.39994
32642,Gangenahalli Cross,12.97277,77.3999
30372,Gangenahalli Junction,12.98348,77.38713
33144,Gangenahalli Junction,12.9835,77.38718
32644,Gangodahalli Cross (Vaikunta Bar),13.029,77.46453
25328,Gangodahalli Cross 1(Vaikunta Bar),13.02898,77.46448
25326,Gangondanahalli,13.02162,77.46776
32643,Gangondanahalli,13.02164,77.46773
25329,Gangondanahalli Masjid,12.94965,77.52684
25330,Gangothri Circle,12.91965,77.61299
35288,Gangothri Circle,12.91967,77.61291
21948,Ganigarahalli,13.08911,77.51
21949,Ganigarahalli,13.08919,77.5106
25332,Ganigarapalya,12.87601,77.53311
32645,Ganigarapalya,12.87618,77.53297
25334,Ganigarapalya Cross Yantaganahalli,13.06567,77.35991
25336,Ganjalahalli,13.15245,77.9018
32647,Ganjalahalli,13.15252,77.90179
25340,Gantaganahalli,13.14336,77.58862
32649,Gantaganahalli,13.1433,77.58856
23607,Gantakana Doddy Cross,12.74145,77.48836
23624,Gantakana Doddy Cross,12.74138,77.48822
25342,Garden City College TC Palya,13.02432,77.70708
32650,Garden City College TC Palya,13.02443,77.70712
21950,Garments Factory Borugunte,12.84531,77.78298
21951,Garments Factory Borugunte,12.84467,77.78306
21952,Garuda Mall,12.96969,77.61042
22697,Garuda Mall,12.97026,77.61066
25343,Garuda Mall,12.96973,77.61052
21953,Garudacharpalya,12.99403,77.70158
21954,Garudacharpalya,12.99388,77.70172
25345,Garudappa Circle Thigalarapalya,13.01568,77.48413
32651,Garudappa Circle Thigalarapalya,13.01572,77.48414
20783,Garvebhavipalya,12.8964,77.63566
20784,Garvebhavipalya,12.89609,77.63534
25347,Gas Factory Kempalinganahalli,13.09251,77.36398
32652,Gas Factory Kempalinganahalli,13.09248,77.36402
25349,Gattahalli,12.86832,77.70359
32653,Gattahalli,12.86831,77.70361
25351,Gattigerepalya,12.88362,77.50217
32654,Gattigerepalya,12.88371,77.50224
23745,Gavi Gangadareshwara Temple,12.94898,77.5625
23763,Gavi Gangadareshwara Temple,12.94915,77.56258
32655,Gavinagamangala Gate,12.93611,77.24346
35841,Gavinagamangala Gate,12.93605,77.2435
25355,Gaviyanapalya,12.84115,77.46999
32656,Gaviyanapalya,12.84097,77.46995
25357,Gaviyappa Thimayya Layout,12.91383,77.53175
32657,Gaviyappa Thimayya Layout,12.91385,77.5317
25360,Gayathri Nagara,12.99824,77.55996
32658,Gayathri Nagara,12.99828,77.55991
25362,Gayathri Nagara Cross,13.01495,77.38348
32659,Gayathri Nagara Cross,13.01481,77.38346
20786,Geddalahalli,13.0308,77.5775
21955,Geddalahalli,13.0484,77.64532
21956,Geddalahalli,13.04838,77.6454
25367,Geddalahalli,13.03085,77.57753
25369,Geddalapura,12.9956,77.84059
32662,Geddalapura,12.99577,77.84056
21959,Geetanjali Layout,12.97692,77.65471
21960,Geetanjali Layout,12.97691,77.65482
25371,Gejjagadahalli Cross,13.2359,77.49757
32663,Gejjagadahalli Cross,13.23601,77.49775
25373,Gejjagalpalya,13.03034,77.31326
32664,Gejjagalpalya,13.03035,77.31333
25375,Gejjigadahalli,13.06085,77.42893
32665,Gejjigadahalli,13.06073,77.42887
25377,Gejjigadahalli Colony,13.0653,77.4304
32666,Gejjigadahalli Colony,13.06533,77.43045
25379,Geleyara Balaga Extension Rajajinagara,13.00592,77.54107
32667,Geleyara Balaga Extension Rajajinagara,13.00595,77.54112
25381,Geleyara Balaga Layout,13.07127,77.50582
32668,Geleyara Balaga Layout,13.0712,77.50585
25382,Genius Global School Kodathi,12.87841,77.7167
25385,Gerahalli,13.03727,77.39064
32669,Gerahalli,13.03726,77.3906
25386,Gerupalya,12.88767,77.4443
39266,Gerupalya,12.88772,77.44431
25392,Ghati Subramanya,13.40793,77.52871
32672,Ghati Subramanya,13.40789,77.52866
25395,Gidadakonenahalli,12.97371,77.48918
32673,Gidadakonenahalli,12.97373,77.48929
25397,Gidadakonenahalli Cross,12.97458,77.48783
32674,Gidadakonenahalli Cross,12.97459,77.48788
32675,Gidadapalya,12.96024,77.43733
32677,Gidaveerasagara,13.21646,77.2036
25411,Giddenahalli,12.75691,77.62458
32680,Giddenahalli,12.99275,77.41865
32681,Giddenahalli,12.99281,77.41863
32682,Giddenahalli,12.75697,77.62478
39640,Giddenahalli Prashanti Kuteera,12.75738,77.62482
23513,Girigowdana Doddy,12.74596,77.5234
23514,Girigowdana Doddy,12.74611,77.52336
25413,Girigowdana Doddy Colony,12.74746,77.52338
32683,Girigowdana Doddy Colony,12.74742,77.52342
23512,Girigowdana Doddy Cross,12.76879,77.50956
23515,Girigowdana Doddy Cross,12.76868,77.5092
21961,Girinagara,12.94315,77.54515
21962,Girinagara,12.94322,77.54497
25415,Girinagara 2nd Stage,12.94081,77.54524
32684,Girinagara 2nd Stage,12.94091,77.54535
25417,Girinagara Extension,12.94102,77.53951
32685,Girinagara Extension,12.94112,77.53938
25420,Giriyamma Circle,13.24454,77.71378
32686,Giriyamma Circle,13.24459,77.71329
32687,Giriyamma Circle,13.24475,77.71315
25422,Giriyappanapalya,12.88091,77.40082
32688,Giriyappanapalya,12.881,77.4009
25424,Giriyappanapalya Cross,12.88007,77.40384
32689,Giriyappanapalya Cross,12.88013,77.40381
21963,Glass Factory,13.03429,77.62277
21964,Glass Factory,12.87655,77.56693
21965,Glass Factory,12.87649,77.56685
21966,Glass Factory,13.03422,77.62263
25437,Glass House Halage Vaderahalli,12.90704,77.51221
35827,Glass House Halage Vaderahalli,12.90696,77.51211
39026,Gnana Jyothi school,13.08455,77.73915
39027,Gnana Jyothi school,13.08458,77.73919
25446,Gokare,13.24897,77.72681
21968,Gokula,13.04152,77.55725
21969,Gokula,13.04151,77.55722
25450,Golf Club HAL,12.95262,77.65253
32702,Golf Club HAL,12.95262,77.65257
25458,Gollahalli,13.08368,77.67538
32703,Gollahalli,13.1437,77.41228
32704,Gollahalli,13.14371,77.41235
32705,Gollahalli,12.74198,77.64604
32706,Gollahalli,12.75354,77.45215
32707,Gollahalli,12.7535,77.45216
32708,Gollahalli,13.08363,77.67538
32709,Gollahalli,12.74193,77.64603
38635,Gollahalli,13.15159,77.72504
38636,Gollahalli,13.15159,77.72524
25463,Gollahalli Cross,12.82969,77.66876
32710,Gollahalli Cross,13.15042,77.72844
32711,Gollahalli Cross,13.15037,77.72833
32712,Gollahalli Cross,12.83037,77.6641
32713,Gollahalli Cross,12.82961,77.66867
25465,Gollahalli Electronic City,12.83142,77.66906
32714,Gollahalli Electronic City,12.83145,77.66902
21515,Gollarahatti,12.98866,77.47275
21516,Gollarahatti,12.98913,77.47157
32716,Gollarahatti,12.98848,77.47248
39071,Gollarahatti,12.98889,77.47259
25468,Gollarahatti Magadi,12.88033,77.19202
32715,Gollarahatti Magadi,12.88035,77.19187
25472,Gollarapalya,12.97528,77.27937
32717,Gollarapalya,12.97536,77.2793
32718,Gollarapalya,12.80143,77.42531
32719,Gollarapalya,12.80155,77.42521
25474,Gonighattapura,12.91374,77.7888
25475,Gonighattapura Cross,12.9128,77.79447
32720,Gonighattapura Cross,12.91281,77.79451
25477,Gonipura,12.8324,77.45105
32721,Gonipura,12.83243,77.45107
38997,Good Earth Malhar,12.88563,77.46453
25479,Good Earth Villas Cross,12.89036,77.46685
32722,Good Earth Villas Cross,12.89044,77.46681
25486,Gopal Estate,12.818,77.48312
32724,Gopal Estate,12.81793,77.48314
20788,Gopalapura,12.98071,77.55798
21971,Gopalapura,13.13289,77.68848
21972,Gopalapura,13.13294,77.68847
25490,Gopalapura,12.87684,77.41654
32725,Gopalapura,12.87689,77.41658
32726,Gopalapura,13.14126,77.4263
32727,Gopalapura,13.14123,77.42629
35429,Gopalapura,12.98067,77.55813
39540,Gopasandra,12.84939,77.73777
39541,Gopasandra,12.84942,77.73772
25496,Gopasandra Cross,13.22838,77.81014
32731,Gopasandra Cross,13.22841,77.81029
25499,Gopasandra Gate,12.85251,77.73
32732,Gopasandra Gate,12.85241,77.72991
32733,Gopasandra Gate,12.85252,77.72986
20789,Goraguntepalya,13.02835,77.54123
20790,Goraguntepalya,13.02895,77.5395
21517,Goraguntepalya,13.02951,77.54012
30400,Goraguntepalya  Ring Road,13.02993,77.53688
33154,Goraguntepalya  Ring Road,13.02997,77.53707
25501,Goravanahalli Cross,13.05624,77.35791
32734,Goravanahalli Cross,13.05626,77.35794
25505,Gorinabele,13.04204,77.36405
25507,Gorinabele Cross,13.04427,77.35263
24719,Gorinabele colony,13.04269,77.36795
25508,Goripalya,12.96355,77.55783
21973,Gorivegere Gate,13.04412,77.76033
21974,Gorivegere Gate,13.04398,77.76046
25512,Gottigehalli,12.72084,77.52612
32738,Gottigehalli,12.72095,77.52621
25515,Gottigehalli Junction,12.72554,77.52946
32740,Gottigehalli Junction,12.72555,77.52949
23359,Gottigere,12.85518,77.58868
23588,Gottigere,12.85652,77.5889
23863,Gottigere,12.85619,77.58884
36775,Gottigere,12.85751,77.58883
36776,Gottigere,12.85741,77.58883
25517,Gottipura,13.1081,77.8501
32741,Gottipura,13.10757,77.84917
25520,Gottipura Gate,13.0948,77.84653
32742,Gottipura Gate,13.09467,77.8465
32743,Gottipura Gate,13.09488,77.84646
20791,Govardhan Talkies,13.02,77.55274
20792,Govardhan Talkies,13.01853,77.55339
20793,Govardhan Talkies,13.01781,77.55374
24360,Govardhan Talkies,13.01884,77.55339
25526,Govindapura,13.03304,77.61892
32744,Govindapura,13.11758,77.46134
32746,Govindapura,13.03128,77.85143
32748,Govindapura,13.11758,77.46148
25528,Govindapura Colony,13.03063,77.85812
32749,Govindapura Colony,13.03063,77.85819
21975,Govindapura Cross,13.03249,77.62209
21976,Govindapura Cross,13.03249,77.62197
21519,Govindarajanagara,12.97561,77.53646
21977,Govindarajanagara,12.97559,77.53666
36621,Govt Film and Television Institute,13.16733,77.46514
25532,Govt First Grade College Bidadi,12.80684,77.38906
32751,Govt First Grade College Bidadi,12.80685,77.38901
23580,Govt Hospital Arakere,12.88724,77.60321
24237,Govt Hospital Arakere,12.88719,77.60317
25534,Govt Hospital Vijayapura,13.29565,77.79391
32752,Govt Hospital Vijayapura,13.29565,77.79376
38002,Govt Junior College Chikkaballapura,13.42953,77.73056
38003,Govt Junior College Chikkaballapura,13.43,77.73072
38657,Govt Primary School Bommasandra,12.81707,77.69366
39482,Govt Primary School Chikkabhanavara,13.08603,77.49714
39483,Govt Primary School Chikkabhanavara,13.08608,77.49713
25536,Govt School Jakkur,13.07755,77.60617
32753,Govt School Jakkur,13.07758,77.6062
20794,Govt School Thotada Guddadahalli,13.07004,77.48688
20795,Govt School Thotada Guddadahalli,13.07009,77.48689
39375,Govt School Thotada Guddadahalli,13.07004,77.48696
25538,Govt School Yelahanka 4th Phase,13.10391,77.57407
32754,Govt School Yelahanka 4th Phase,13.10388,77.57422
20796,Govt Soap Factory,13.01309,77.55438
20797,Govt Soap Factory,13.01352,77.55385
23325,Govt Soap Factory,13.01284,77.55373
25542,Gowdahalli,13.22729,77.52027
32756,Gowdahalli,13.22736,77.52028
39706,Gowdahalli,13.04649,77.43629
39707,Gowdahalli,13.04661,77.43633
25544,Gowdahalli Colony,13.05023,77.43302
32757,Gowdahalli Colony,13.05021,77.43297
25547,Gowdaiahanapalya,13.03248,77.35909
32758,Gowdaiahanapalya,13.03243,77.35907
21978,Gowdanapalya,12.91152,77.55591
21979,Gowdanapalya,12.91157,77.55608
25549,Gowrava Bhovi Palya,12.97381,77.38891
32759,Gowrava Bhovi Palya,12.97382,77.38886
23454,Gowrava Nagara,12.88476,77.58266
23472,Gowrava Nagara,12.88469,77.58264
24093,Gowrenahalli,12.72321,77.68125
24216,Gowrenahalli,12.72307,77.68131
25553,Grandwell,13.06328,77.73988
32761,Grandwell,13.06317,77.73981
20802,Graphite India,12.97821,77.71135
20803,Graphite India,12.97705,77.71005
33145,Graphite Junction,12.98515,77.70805
25556,Green Field,13.28208,77.81771
21980,Green Wood High School,12.90092,77.7479
21981,Green Wood High School,12.90114,77.74775
25559,Gruhalakshmi Layout,13.0299,77.50036
32763,Gruhalakshmi Layout,13.02992,77.50026
39649,Gruhalakshmi Layout Govt Urdu School,12.87246,77.46214
32764,Gubbalala,12.88561,77.54168
32765,Gubbalala,12.88553,77.54177
21982,Gubbalala Gate,12.88423,77.55153
21983,Gubbalala Gate,12.88431,77.55134
21984,Gubbi Cross,13.06454,77.65167
21985,Gubbi Cross,13.06462,77.6519
32768,Gubbi Cross,13.0642,77.6519
20804,Guddadahalli,13.14132,77.46228
25570,Guddadahalli,13.14135,77.46225
25572,Guddadahalli Dinne,12.83337,77.34547
32769,Guddadahalli Dinne,12.83342,77.34538
32770,Guddahalli,12.92823,77.25917
35843,Guddahalli,12.92818,77.25916
25576,Guddahatti,12.80299,77.74261
32771,Guddahatti,12.80313,77.74263
21986,Guddahatti Gate,12.78811,77.73702
21987,Guddahatti Gate,12.78847,77.73576
25579,Guddaiahnapalya,12.92728,77.31849
31369,Guddaiahnapalya 1,12.92732,77.31854
25581,Gudde Devastana Kamalanagara,12.99533,77.53324
32773,Gudde Devastana Kamalanagara,12.99527,77.53327
25583,Guddegowdana Channohalli,13.19452,77.35128
32774,Guddegowdana Channohalli,13.19454,77.3512
39761,Gudemaranahalli,13.05155,77.26323
39762,Gudemaranahalli,13.05132,77.26335
25585,Gudemaranahalli Hand Post,13.06399,77.26847
32775,Gudemaranahalli Hand Post,13.0636,77.26838
25589,Gudipalya,12.97115,77.47899
32776,Gudipalya,12.79345,77.48382
32777,Gudipalya,12.97123,77.47901
32778,Gudipalya,12.79339,77.48377
25591,Gudipalya Cross,12.78846,77.48386
32779,Gudipalya Cross,12.78843,77.48383
24541,Guduvanahalli Gate,13.28067,77.76369
32288,Guduvanahalli Gate,13.28071,77.76365
21992,Guestline Hotel,12.78673,77.7419
21993,Guestline Hotel,12.78658,77.74192
25597,Gulaganjahalli,12.93732,77.41876
32782,Gulaganjahalli,12.93729,77.41883
25599,Gulaganjahalli Cross,12.94142,77.42528
32783,Gulaganjahalli Cross,12.94152,77.42525
21994,Gulakamale,12.79765,77.52361
21995,Gulakamale,12.7976,77.52366
21988,Gullahatti Kaval,12.72972,77.54704
21989,Gullahatti Kaval,12.72968,77.547
25606,Gullakaipura,12.93866,77.78159
32786,Gullakaipura,12.9386,77.78171
21996,Gunasheela Hospital,12.94057,77.57646
25610,Gundammanapalya,13.03019,77.32706
32788,Gundammanapalya,13.03024,77.32709
25612,Gundammanapalya Colony,13.03086,77.32467
32789,Gundammanapalya Colony,13.03084,77.32472
23928,Gundanjaneya Swamy Temple Ravagodlu,12.74957,77.51291
29237,Gundappa Road,13.04255,77.57325
34057,Gundappa Road,13.04256,77.5733
38579,Gundenahalli,13.19044,77.27926
38580,Gundenahalli,13.19058,77.27939
25614,Gundenahalli Cross,13.20664,77.31593
32790,Gundenahalli Cross,13.2066,77.3159
25616,Gundur,13.08672,77.71505
32791,Gundur,13.08676,77.71507
35364,Gundur,12.87694,77.83781
25618,Gundur Colony,12.87507,77.84527
32792,Gundur Colony,13.08506,77.70886
35365,Gundur Colony,12.87506,77.84533
25620,Gungarahalli,12.82132,77.28782
32793,Gungarahalli,12.82129,77.28786
25622,Guni Agrahara,13.09354,77.52789
32794,Guni Agrahara,13.09357,77.52788
25624,Gunjurpalya,12.92213,77.71782
32795,Gunjurpalya,12.92244,77.71772
25626,Gunjurpalya Gate,12.91724,77.72546
32796,Gunjurpalya Gate,12.91726,77.72541
21997,Gunjuru,12.92142,77.73638
24872,Gunjuru,12.92087,77.73643
24873,Gunjuru,12.92089,77.73638
32798,Gunjuru,12.92119,77.73642
22745,Gurappanapalya,12.91985,77.60025
23874,Gurappanapalya,12.9191,77.59999
25632,Guravanahalli,12.97957,77.34428
32800,Guravanahalli,13.05003,77.36186
25636,Gurudwara,12.97604,77.62001
35306,Gurudwara/Lido,12.97506,77.6201
25638,Gurukula School Tharahunase,13.17184,77.59894
32802,Gurukula School Tharahunase,13.17175,77.5989
32799,Guruvanahalli,13.0501,77.36184
25644,Guttepalya,12.792,77.52986
32804,Guttepalya,13.16721,77.41143
32805,Guttepalya,13.16705,77.41162
32806,Guttepalya,12.79199,77.52991
25648,H Gollahalli,12.87589,77.48006
32808,H Gollahalli,12.87591,77.48002
25650,H Gollahalli Cross,12.87793,77.48162
32809,H Gollahalli Cross,12.87795,77.48156
25652,H Krishnappa Layout,12.92327,77.52981
32810,H Krishnappa Layout,12.9233,77.52969
36748,HAL ARDC,12.96185,77.68527
39489,HAL Admin Gate,12.95813,77.66949
39490,HAL Admin Gate,12.95801,77.6693
25670,HAL Gnanajyothi School,12.96063,77.69327
22001,HAL Kalyana Mantap,12.9546,77.68215
22002,HAL Kalyana Mantap,12.95448,77.68225
22003,HAL Main Gate,12.95821,77.66821
22004,HAL Main Gate,12.95854,77.66505
25675,HAL Main Gate,12.95862,77.6664
35189,HAL Main Gate,12.95852,77.66629
38110,HAL Market/SBI Bank,12.96036,77.66621
38007,HAL Museum,12.95468,77.68096
32819,HAL New Public School,12.95679,77.68215
20815,HBR Layout,13.03517,77.62857
20816,HBR Layout,13.035,77.62849
25873,HG Palya,13.20808,77.31528
32916,HG Palya,13.20807,77.31523
22703,HMT Auditorium,13.04918,77.54503
22708,HMT Auditorium,13.04921,77.54396
25892,HMT Auditorium KIAS,13.04948,77.54279
22034,HMT Club House,13.05339,77.55072
35215,HMT Club House,13.05344,77.55074
25894,HMT Layout 8th Mile,13.03368,77.50415
36387,HMT Layout 8th Mile,13.03367,77.50411
20834,HMT Layout R T Nagara,13.02465,77.59481
20835,HMT Layout R T Nagara,13.0247,77.59473
22702,HMT Post Office,13.05066,77.54157
22709,HMT Post Office,13.05049,77.54109
25900,HMT Siddarthanagara,13.0566,77.52237
32926,HMT Siddarthanagara,13.05657,77.52234
22700,HMT Watch Factory,13.05046,77.53521
37125,HMT Watch Factory,13.05037,77.53523
39080,HP Petrol Bunk Kakolu,13.17855,77.5211
39081,HP Petrol Bunk Kakolu,13.17851,77.52096
38615,HRBR 1st Stage,13.02217,77.64744
26013,HRBR Layout Cross,13.02382,77.64337
32985,HRBR Layout Cross,13.02386,77.64321
26015,HSBC,12.89269,77.5992
35120,HSBC,12.89202,77.59882
35156,HSBC,12.89261,77.59876
35309,HSBC,12.89273,77.59915
26020,HSR Lay Out Police Station,12.92014,77.65158
22902,HSR Layout 2nd Sector,12.91219,77.64443
24051,HSR Layout 2nd Sector,12.91223,77.64475
32986,HSR Layout Bescom Office,12.91194,77.64942
35170,HSR Layout Bescom Office,12.9119,77.64952
26024,HSR Layout KEB,12.90361,77.64961
32987,HSR Layout KEB,12.90356,77.64963
24279,HSR Layout Petrol Bunk,12.91976,77.65163
24301,HSR Layout Petrol Bunk,12.91964,77.65161
26025,HSR Layout Police Station,12.92025,77.65161
25655,Hadohalli,13.36837,77.54401
32811,Hadohalli,13.36835,77.54398
25653,Hadosiddapura,12.89493,77.70109
25657,Hadripura,13.2592,77.44267
23558,Hagaduru,12.96581,77.75681
32812,Hagalahalli,12.84908,77.33047
35858,Hagalahalli,12.84916,77.33052
32813,Hakki Pikki Colony,12.84578,77.40004
38504,Hakki Pikki Colony,12.95424,77.43276
25662,Hakki Pikki Colony Bannerughatta,12.79826,77.55819
25666,Hakki Pikki Colony Cross,12.83926,77.39814
26353,Hakki Pikki Colony Cross,12.83825,77.40277
32814,Hakki Pikki Colony Cross,12.80245,77.55883
32815,Hakki Pikki Colony Cross,12.80242,77.55888
32816,Hakki Pikki Colony Cross,12.83922,77.39814
39759,Hakkinalu,13.03865,77.27617
39760,Hakkinalu,13.03856,77.27621
31419,Hakkipikki Colony Cross,12.83823,77.40283
25679,Halage Vaderahalli,12.92018,77.51404
32820,Halage Vaderahalli,12.92014,77.51394
25683,Halanayakanahalli,12.90147,77.6883
32822,Halanayakanahalli,12.90152,77.68829
25685,Halappanahalli,13.10207,77.7779
32823,Halappanahalli,13.10202,77.77787
25690,Halasahalli,12.92416,77.76232
32825,Halasahalli,12.92418,77.76236
32826,Halasahalli,13.09339,77.83557
32827,Halasahalli,13.09344,77.83551
25692,Halasahalli Cross,13.09001,77.83611
32828,Halasahalli Cross,13.08981,77.83619
35064,Halasahalli Cross,12.93294,77.75824
35332,Halasahalli Cross,12.93289,77.75826
20805,Halasuru,12.97949,77.62949
20806,Halasuru,12.97793,77.6283
22005,Halasuru,12.97849,77.62922
20807,Halasuru Police Station,12.97515,77.62564
22006,Halasuru Police Station,12.97516,77.62544
39475,Halasuru Police Station,12.97492,77.62533
25697,Haldenahalli,12.72046,77.71366
32831,Haldenahalli,12.72049,77.71359
22007,Hale Chandapura,12.80182,77.71151
22008,Hale Chandapura,12.80167,77.71143
25699,Hale Ooru,12.76044,77.72307
32832,Hale Ooru,12.76049,77.72209
25701,Halehalli,12.73816,77.75177
32833,Halehalli,12.73817,77.75207
25703,Halehalli Cross,12.73092,77.75603
32834,Halehalli Cross,12.73095,77.75625
25705,Halenahalli Purushanahalli,13.22323,77.39621
32835,Halenahalli Purushanahalli,13.22327,77.39604
38712,Haleyur,13.20408,77.88961
38713,Haleyur,13.20404,77.88953
25711,Halubhavipalya,12.94206,77.41613
35706,Halubhavipalya,12.94201,77.41604
25713,Hampapura,12.8307,77.42882
32838,Hampapura,12.83068,77.42887
25716,Hampapura Colony Cross,12.83197,77.42294
32839,Hampapura Colony Cross,12.83194,77.42299
22009,Hampi Nagara 7th Main,12.96211,77.53758
22010,Hampi Nagara 7th Main,12.96203,77.53751
22011,Hampi Nagara Post Office,12.96522,77.53802
22012,Hampi Nagara Post Office,12.96514,77.53811
22013,Hampinagara RPC Layout,12.95872,77.53575
21521,Hamsa Farm,12.98175,77.43952
21526,Hamsa Farm,12.9817,77.4397
22014,Hamsa Farm,13.10772,77.66564
25718,Hancharahalli,13.09366,77.75053
32840,Hancharahalli Circle,13.091,77.74932
