route_id,route_short_name,route_long_name,route_type
250-D,250-D,Kempegowda Bus Station ⇔ Ganigarahalli,3
45-DG,45-DG,Kempegowda Bus Station ⇔ Gaviyappa Thimayya Layout,3
89-B,89-B,Kempegowda Bus Station ⇔ Geleyara Balaga Extension Rajajinagara,3
89-F,89-F,Kempegowda Bus Station ⇔ Geleyara Balaga Extension Rajajinagara,3
250-S,250-S,Kempegowda Bus Station ⇔ Geleyara Balaga Layout,3
243-F,243-F,Kempegowda Bus Station ⇔ Gidadakonenahalli,3
242-N KBS-GDH,242-N,Kempegowda Bus Station ⇔ Giddenahalli,3
365-N,365-N,Kempegowda Bus Station ⇔ Giddenahalli Prashanti Kuteera,3
214-B KBS-GGD,214-B,Kempegowda Bus Station ⇔ Girigowdana Doddy,3
36-B,36-B,Kempegowda Bus Station ⇔ Girinagara Extension,3
346-M KBS-GLH,346-M,Kempegowda Bus Station ⇔ Gollahalli Electronic City,3
323-AK,323-AK,Kempegowda Bus Station ⇔ Gonighattapura,3
258-U,258-U,Kempegowda Bus Station ⇔ Gorinabele,3
291-M KBS-GNP,291-M,Kempegowda Bus Station ⇔ Govindapura,3
359,359,Kempegowda Bus Station ⇔ Guddahatti,3
221-J KBS-GGH,221-J,Kempegowda Bus Station ⇔ Gulaganjahalli,3
213-K KBS-GAT,213-K,Kempegowda Bus Station ⇔ Gundanjaneya Swamy Temple Ravagodlu,3
296-N,296-N,Kempegowda Bus Station ⇔ Gundur,3
258-V KBS-GRH,258-V,Kempegowda Bus Station ⇔ Guravanahalli,3
258-G KBS-GVH,258-G,Kempegowda Bus Station ⇔ Guruvanahalli,3
43-J,43-J,Kempegowda Bus Station ⇔ H Krishnappa Layout,3
KBS-1K KBS-HALM,KBS-1K,Kempegowda Bus Station ⇔ HAL Museum,3
335-E KBS-HAL NP,335-E,Kempegowda Bus Station ⇔ HAL New Public School,3
340-A KBS-ADG-HSR 2nd,340-A,Kempegowda Bus Station ⇔ HSR Layout 2nd Sector,3
340-A KBS-ADG-HSRKEB,340-A,Kempegowda Bus Station ⇔ HSR Layout KEB,3
226-L KBS-HPC,226-L,Kempegowda Bus Station ⇔ Hakki Pikki Colony,3
87,87,Kempegowda Bus Station ⇔ Hampinagara RPC Layout,3
258-YA,258-YA,Kempegowda Bus Station ⇔ Hanchipura,3
293-GN KBS-HND,293-GN,Kempegowda Bus Station ⇔ Handarahalli,3
351-J,351-J,Kempegowda Bus Station ⇔ Handenahalli Attibele,3
360-J,360-J,Kempegowda Bus Station ⇔ Handenahalli Attibele,3
226-V KBS-HGH,226-V,Kempegowda Bus Station ⇔ Hangarahalli,3
347-B,347-B,Kempegowda Bus Station ⇔ Haraluru,3
325 KBS-HAL-HRH,325,Kempegowda Bus Station ⇔ Harohalli,3
325-A,325-A,Kempegowda Bus Station ⇔ Harohalli,3
KBS-5H,KBS-5H,Kempegowda Bus Station ⇔ Harohalli,3
279-E,279-E,Kempegowda Bus Station ⇔ Hebbala,3
279-E KBS-VSD-HBL,279-E,Kempegowda Bus Station ⇔ Hebbala,3
258-VA,258-VA,Kempegowda Bus Station ⇔ Hemapura,3
352-A,352-A,Kempegowda Bus Station ⇔ Hennagara,3
253-J,253-J,Kempegowda Bus Station ⇔ Hesaraghatta,3
266 KBS-HGV,266 KBS-HGV,Kempegowda Bus Station ⇔ Hesaraghatta,3
353-E KBS-HNK,353-E,Kempegowda Bus Station ⇔ Hinnakki Village,3
343-L,343-L,Kempegowda Bus Station ⇔ Hongasandra MICO Layout,3
255-J KBS-HNS,255-J,Kempegowda Bus Station ⇔ Honnasandra,3
317-A KBS-VSD-HSK,317-A,Kempegowda Bus Station ⇔ Hosakote Bus Stand (Old),3
KBS-12HK,KBS-12HK,Kempegowda Bus Station ⇔ Hosakote Bus Stand (Old),3
V-317A,V-317A,Kempegowda Bus Station ⇔ Hosakote Bus Stand (Old),3
348-G,348-G,Kempegowda Bus Station ⇔ Hosapalya Kudlu Gate,3
43-B,43-B,Kempegowda Bus Station ⇔ Hoskerehalli,3
43-C,43-C,Kempegowda Bus Station ⇔ Hoskerehalli Kerekodi,3
369-C,369-C,Kempegowda Bus Station ⇔ Hulimavu,3
242-P KBS-HVLH,242-P,Kempegowda Bus Station ⇔ Huluvenahalli,3
221-F,221-F,Kempegowda Bus Station ⇔ Hunasemaradapalya,3
317-HS,317-HS,Kempegowda Bus Station ⇔ Hunasenahalli,3
281-F KBS-MYH-HNS,281-F,Kempegowda Bus Station ⇔ Hunasuru,3
293-FA,293-FA,Kempegowda Bus Station ⇔ Hunasuru,3
293-KA KBS-MYLH-HNS,293-KA,Kempegowda Bus Station ⇔ Hunasuru,3
227-P KBS-HNG,227-P,Kempegowda Bus Station ⇔ Hunnigere,3
242-T,242-T,Kempegowda Bus Station ⇔ Hunnigere,3
349-C,349-C,Kempegowda Bus Station ⇔ Huskur,3
255-D,255-D,Kempegowda Bus Station ⇔ Huskur Village,3
221-F KBS-IIHSB,221-F,Kempegowda Bus Station ⇔ IIHS Bettanapalya,3
210-A,210-A,Kempegowda Bus Station ⇔ ISKCON Temple Maruthinagara,3
210-AA,210-AA,Kempegowda Bus Station ⇔ ISKCON Temple Maruthinagara,3
238-Y,238-Y,Kempegowda Bus Station ⇔ ITI Layout,3
89-D,89-D,Kempegowda Bus Station ⇔ JC Nagara Kurubarahalli,3
266-RA,266-RA,Kempegowda Bus Station ⇔ JK Basavanna Nagara,3
2-A,2-A,Kempegowda Bus Station ⇔ JP Nagara 1st Phase,3
25-E,25-E,Kempegowda Bus Station ⇔ JP Nagara 3rd Phase,3
2-E,2-E,Kempegowda Bus Station ⇔ JP Nagara 6th Phase,3
168-E,168-E,Kempegowda Bus Station ⇔ Jai Bheema Nagara,3
168-E KBS-VSD-JBN,168-E,Kempegowda Bus Station ⇔ Jai Bheema Nagara,3
80-F,80-F,Kempegowda Bus Station ⇔ Jai Bhuvaneshwari Nagara,3
80-B,80-B,Kempegowda Bus Station ⇔ Jai Maruthi Nagara,3
286-G,286-G,Kempegowda Bus Station ⇔ Jakkur,3
286-AA,286-AA,Kempegowda Bus Station ⇔ Jakkur Layout,3
273-C,273-C,Kempegowda Bus Station ⇔ Jalahalli Cross,3
273-H KBS-VSD-JHC,273-H,Kempegowda Bus Station ⇔ Jalahalli Cross,3
215-H,215-H,Kempegowda Bus Station ⇔ Jambu Savari Dinne,3
271-T,271-T,Kempegowda Bus Station ⇔ Janapriya Greenwood Apartment,3
G-7,G-7,Kempegowda Bus Station ⇔ Janapriya Township,3
V-G7,V-G7,Kempegowda Bus Station ⇔ Janapriya Township,3
323-AB,323-AB,Kempegowda Bus Station ⇔ Janthagundanahalli,3
365 KBS-JRML,365 KBS-JRML,Kempegowda Bus Station ⇔ Jayaram Layout (Hale Sampigehalli),3
284-KA,284-KA,Kempegowda Bus Station ⇔ Jayasuryanagara Kogilu,3
284-KA KBS-VSD-JSNL,284-KA,Kempegowda Bus Station ⇔ Jayasuryanagara Kogilu,3
126,126,Kempegowda Bus Station ⇔ Jeevanahalli,3
138,138,Kempegowda Bus Station ⇔ Jeevanbheema Nagara,3
138 KBS-VSD-JBN,138,Kempegowda Bus Station ⇔ Jeevanbheema Nagara,3
365-J,365-J,Kempegowda Bus Station ⇔ Jigani APC Circle,3
V-365J,V-365J,Kempegowda Bus Station ⇔ Jigani APC Circle,3
353-C,353-C,Kempegowda Bus Station ⇔ Jigani Bus Stand,3
365-H,365-H,Kempegowda Bus Station ⇔ Jigani DLF Cloub House,3
365-JA,365-JA,Kempegowda Bus Station ⇔ Jigani DLF Cloub House,3
222-N,222-N,Kempegowda Bus Station ⇔ Jnana Bharathi West Side Hospital,3
220-C,220-C,Kempegowda Bus Station ⇔ Jnanabharathi Layout 1st Block,3
242-B KBS-JSN,242-B,Kempegowda Bus Station ⇔ Jnanashakthi Nagara,3
258-WA,258-WA,Kempegowda Bus Station ⇔ Jodi Ragi Thimmasandra,3
284-C KBS-JLOW,284-C,Kempegowda Bus Station ⇔ Judicial Layout Water Tank,3
284-C,284-C,Kempegowda Bus Station ⇔ Judicial Layout YHK,3
318 KBS-JTP,318 KBS-JTP,Kempegowda Bus Station ⇔ Jyothipura Budigere,3
286-F,286-F,Kempegowda Bus Station ⇔ K Narayanapura Main Bus Stand,3
292-C,292-C,Kempegowda Bus Station ⇔ K Narayanapura Main Bus Stand,3
KBS-KPTCL,KBS-KPTCL,Kempegowda Bus Station ⇔ KPCC Office,3
300-C,300-C,Kempegowda Bus Station ⇔ KR Pura Govt Hospital,3
300-H,300-H,Kempegowda Bus Station ⇔ KR Pura Govt Hospital,3
315,315,Kempegowda Bus Station ⇔ KR Pura Govt Hospital,3
315-MF,315-MF,Kempegowda Bus Station ⇔ KR Pura Govt Hospital,3
240-R,240-R,Kempegowda Bus Station ⇔ Kachohalli,3
245-GA,245-GA,Kempegowda Bus Station ⇔ Kadabagere,3
333-E,333-E,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
335-E,335-E,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
KBS-13K,KBS-13K,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
KBS-1I,KBS-1I,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
KBS-1K,KBS-1K,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
V-333E,V-333E,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
V-335E,V-335E,Kempegowda Bus Station ⇔ Kadugodi Bus Station,3
227-P KBS-KSP,227-P,Kempegowda Bus Station ⇔ Kadusiddanapalya,3
289-N,289-N,Kempegowda Bus Station ⇔ Kadusonnappanahalli,3
229-D KBS-KGP,229-D,Kempegowda Bus Station ⇔ Kaggalipura,3
371-D,371-D,Kempegowda Bus Station ⇔ Kaggalipura,3
36-F,36-F,Kempegowda Bus Station ⇔ Kalidasa Layout,3
304-J,304-J,Kempegowda Bus Station ⇔ Kalkunte Agrahara,3
242-ZD,242-ZD,Kempegowda Bus Station ⇔ Kallur,3
302-B,302-B,Kempegowda Bus Station ⇔ Kalyananagara 302,3
96-B,96-B,Kempegowda Bus Station ⇔ Kamalanagara BEML Layout,3
96-E,96-E,Kempegowda Bus Station ⇔ Kamalanagara BEML Layout,3
218-A,218-A,Kempegowda Bus Station ⇔ Kambipura,3
245-MA,245-MA,Kempegowda Bus Station ⇔ Kammasandra,3
263 KBS-KMS,263 KBS-KMS,Kempegowda Bus Station ⇔ Kammasandra,3
263-R,263-R,Kempegowda Bus Station ⇔ Kammasandra,3
315-J KBS-KLK-KMS,315-J,Kempegowda Bus Station ⇔ Kammasandra,3
253-G,253-G,Kempegowda Bus Station ⇔ Kanasawadi,3
258-VD,258-VD,Kempegowda Bus Station ⇔ Kankenahalli,3
317-P,317-P,Kempegowda Bus Station ⇔ Kannamangala,3
258-TA,258-TA,Kempegowda Bus Station ⇔ Kannamangala Madhure,3
224-C,224-C,Kempegowda Bus Station ⇔ Karabele,3
298-MH,298-MH,Kempegowda Bus Station ⇔ Karahalli Cross,3
210-W,210-W,Kempegowda Bus Station ⇔ Kariyanapalya,3
251-M KLP-KBS,251-M,Kempegowda Bus Station ⇔ Karlapura,3
346-CK,346-CK,Kempegowda Bus Station ⇔ Karnataka Slum Board Development Apartment,3
365-EA,365-EA,Kempegowda Bus Station ⇔ Kasuvinakunte,3
258-T,258-T,Kempegowda Bus Station ⇔ Kattihosahalli,3
111-C,111-C,Kempegowda Bus Station ⇔ Kaval Byrasandra,3
226-NA,226-NA,Kempegowda Bus Station ⇔ Kempaiahnapalya,3
254-D KBS-KMP,254-D,Kempegowda Bus Station ⇔ Kempapura,3
254-E KBS-KMP,254-E,Kempegowda Bus Station ⇔ Kempapura,3
264-A,264-A,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
265,265,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
265-A,265-A,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
82,82,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
82-A,82-A,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
96,96,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
96-A,96-A,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
V-DIVYA DARSHANA-1,V-DIVYA,Kempegowda Bus Station ⇔ Kempegowda Bus Station,3
281-AP KBS-KIA,281-AP,Kempegowda Bus Station ⇔ Kempegowda International Airport,3
293-AP KBS-KIA,293-AP,Kempegowda Bus Station ⇔ Kempegowda International Airport,3
KIA-9,KIA-9,Kempegowda Bus Station ⇔ Kempegowda International Airport,3
35,35,Kempegowda Bus Station ⇔ Kempegowda Swimming Pool,3
241-B,241-B,Kempegowda Bus Station ⇔ Kenchanapura,3
KBS-1I KBS-KVASC,KBS-1I,Kempegowda Bus Station ⇔ Kendriya Vidyalaya ASC Center,3
284 KBS-KVRY,284 KBS-KVRY,Kempegowda Bus Station ⇔ Kendriya Vihara Yelahanka,3
222-A,222-A,Kempegowda Bus Station ⇔ Kengeri Satellite Town,3
301-F,301-F,Kempegowda Bus Station ⇔ Kittaganuru,3
245-J,245-J,Kempegowda Bus Station ⇔ Kittanahalli,3
245-R,245-R,Kempegowda Bus Station ⇔ Kittanahalli,3
257-C KBS-YBS-KTN,257-C,Kempegowda Bus Station ⇔ Kittanahalli,3
282-G,282-G,Kempegowda Bus Station ⇔ Kodagalahatti,3
258-MC,258-MC,Kempegowda Bus Station ⇔ Kodagi Bommanahalli,3
364-G,364-G,Kempegowda Bus Station ⇔ Kodichikkanahalli,3
285-MF,285-MF,Kempegowda Bus Station ⇔ Kodigehalli,3
288-D,288-D,Kempegowda Bus Station ⇔ Kodigehalli,3
288-G,288-G,Kempegowda Bus Station ⇔ Kodigehalli Canara Bank Colony,3
258-MK,258-MK,Kempegowda Bus Station ⇔ Kodihalli Motaganahalli,3
285-H KBS-KLRH,285-H,Kempegowda Bus Station ⇔ Koluvarayanahalli,3
230-C,230-C,Kempegowda Bus Station ⇔ Kommaggatta BDA Apartment,3
230-C KBS-KMTFLY-KBDA,230-C,Kempegowda Bus Station ⇔ Kommaggatta BDA Apartment,3
342-N KBS-KMS,342-N,Kempegowda Bus Station ⇔ Kommasandra,3
304-B,304-B,Kempegowda Bus Station ⇔ Koraluru,3
171,171,Kempegowda Bus Station ⇔ Koramangala 1st Block,3
171-G,171-G,Kempegowda Bus Station ⇔ Koramangala 1st Block,3
146-F,146-F,Kempegowda Bus Station ⇔ Koramangala Bus Station,3
171 KBS-NGV-KRMTTCMC,171,Kempegowda Bus Station ⇔ Koramangala Bus Station,3
210-B KBS-KMT-KTNR,210-B,Kempegowda Bus Station ⇔ Kothanuru Hari Nagara,3
215-R,215-R,Kempegowda Bus Station ⇔ Kothanuru Hari Nagara,3
298-MK,298-MK,Kempegowda Bus Station ⇔ Koyira,3
250-DT,250-DT,Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,3
250-SA,250-SA,Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,3
250-SA KBS-SDN-KDG,250-SA,Kempegowda Bus Station ⇔ Kuduregere Madanayakanahalli,3
15-E,15-E,Kempegowda Bus Station ⇔ Kumaraswamy Layout,3
15-G,15-G,Kempegowda Bus Station ⇔ Kumaraswamy Layout 2nd Stage,3
210-U,210-U,Kempegowda Bus Station ⇔ Kumaraswamy Layout West,3
298-E KBS-KDN,298-E,Kempegowda Bus Station ⇔ Kundana Circle,3
227-HA,227-HA,Kempegowda Bus Station ⇔ Kurubarapalya,3
242-K,242-K,Kempegowda Bus Station ⇔ Kurubarapalya,3
168-D KBS-KVN,168-D,Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),3
25,25,Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),3
25-A,25-A,Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),3
V-25A,V-25A,Kempegowda Bus Station ⇔ Kuvempunagara Bus station (BTM Layout),3
252-E,252-E,Kempegowda Bus Station ⇔ Laggere New Bus Stand,3
252-H,252-H,Kempegowda Bus Station ⇔ Laggere New Bus Stand,3
241-E,241-E,Kempegowda Bus Station ⇔ Lakshmaiah Badavane,3
217-D,217-D,Kempegowda Bus Station ⇔ Lakshmi Temple,3
242-U KBS-LKSMP,242-U,Kempegowda Bus Station ⇔ Lakshmipura,3
266-T,266-T,Kempegowda Bus Station ⇔ Lakshmipura,3
240-H,240-H,Kempegowda Bus Station ⇔ Lingadeeranahalli,3
243-L,243-L,Kempegowda Bus Station ⇔ Lingadeeranahalli,3
276-C,276-C,Kempegowda Bus Station ⇔ Lottegollahalli,3
KBS-SBS-MEG,KBS-SBS-MEG,Kempegowda Bus Station ⇔ MEG Centre,3
250-M,250-M,Kempegowda Bus Station ⇔ MEI Layout,3
364-A,364-A,Kempegowda Bus Station ⇔ MICO Shramajeevi Colony Arakere,3
240 KBS-MCH,240 KBS-MCH,Kempegowda Bus Station ⇔ Machohalli,3
245-M KBS-BMTCTC-MDH,245-M,Kempegowda Bus Station ⇔ Madanayakanahalli,3
328-K,328-K,Kempegowda Bus Station ⇔ Madhura Nagara,3
258-KM,258-KM,Kempegowda Bus Station ⇔ Madigondanahalli,3
240-MB,240-MB,Kempegowda Bus Station ⇔ Magadi,3
V-240M KBS-MGD,V-240M,Kempegowda Bus Station ⇔ Magadi,3
352-B,352-B,Kempegowda Bus Station ⇔ Mahadeshwara Badavane,3
352-E KBS-MHDB,352-E,Kempegowda Bus Station ⇔ Mahadeshwara Badavane,3
80,80,Kempegowda Bus Station ⇔ Mahalakshmi Layout,3
365-B,365-B,Kempegowda Bus Station ⇔ Malenallasandra,3
250-L,250-L,Kempegowda Bus Station ⇔ Mallasandra Health Center,3
314-D,314-D,Kempegowda Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),3
314-H,314-H,Kempegowda Bus Station ⇔ Malleshpalya New Bus Station(Vignananagar),3
402-D KBS-MADT,402-D,Kempegowda Bus Station ⇔ Malya Adhithi School,3
227-VA KBS-MCBC,227-VA,Kempegowda Bus Station ⇔ Manchanabele Colony,3
316-G,316-G,Kempegowda Bus Station ⇔ Mandur,3
234-C,234-C,Kempegowda Bus Station ⇔ Manganahalli,3
114-B,114-B,Kempegowda Bus Station ⇔ Manorayanapalya,3
289-SB,289-SB,Kempegowda Bus Station ⇔ Manpho Layout,3
242-TA KBS-MTK,242-TA,Kempegowda Bus Station ⇔ Mantanakurchi,3
258-QA,258-QA,Kempegowda Bus Station ⇔ Mantanakurchi,3
90-E KBS-MTS,90-E KBS-MTS,Kempegowda Bus Station ⇔ Mantri Green Apartment Sampige Talkies,3
90-E KBS-MMS,90-E KBS-MMS,Kempegowda Bus Station ⇔ Mantri Mall,3
282-F,282-F,Kempegowda Bus Station ⇔ Maranayakanahalli,3
289-GA,289-GA,Kempegowda Bus Station ⇔ Marasandra,3
296-F,296-F,Kempegowda Bus Station ⇔ Marasandra,3
306-L KBS-MSD,306-L,Kempegowda Bus Station ⇔ Marasandra,3
291 KBS-MNP,291 KBS-MNP,Kempegowda Bus Station ⇔ Mariyannanapalya,3
354-C,354-C,Kempegowda Bus Station ⇔ Marsuru,3
255-AA,255-AA,Kempegowda Bus Station ⇔ Mattahalli,3
265-E,265-E,Kempegowda Bus Station ⇔ Mattahalli,3
254 MVP-KBS,254 MVP-KBS,Kempegowda Bus Station ⇔ Mavallipura,3
298-M KBS-BMVG-MYS,298-M,Kempegowda Bus Station ⇔ Mayasandra,3
358 KBS-MYS,358 KBS-MYS,Kempegowda Bus Station ⇔ Mayasandra,3
282B KBS-MSGH,282B,Kempegowda Bus Station ⇔ Meesagaanahalli,3
290-J,290-J,Kempegowda Bus Station ⇔ Mestripalya,3
280-K,280-K,Kempegowda Bus Station ⇔ Mittaganahalli 1,3
99-A,99-A,Kempegowda Bus Station ⇔ Mohankumar Nagara,3
238-VA,238-VA,Kempegowda Bus Station ⇔ Muddinapalya,3
238-U,238-U,Kempegowda Bus Station ⇔ Muddinapalya Junction,3
238-V,238-V,Kempegowda Bus Station ⇔ Muddinapalya Junction,3
214-C KBS-MKD,214-C,Kempegowda Bus Station ⇔ Mukkodlu,3
36-D,36-D,Kempegowda Bus Station ⇔ Muneshwara Block,3
333-H,333-H,Kempegowda Bus Station ⇔ Munnekolalu,3
251-G KBS-MTKR,251-G,Kempegowda Bus Station ⇔ Muthkur,3
266-J,266-J,Kempegowda Bus Station ⇔ Muthkur,3
271-K,271-K,Kempegowda Bus Station ⇔ Muthyalanagara,3
350-B KBS-MTN,350-B,Kempegowda Bus Station ⇔ Muttanalluru,3
351-M,351-M,Kempegowda Bus Station ⇔ Muttanalluru,3
365-S,365-S,Kempegowda Bus Station ⇔ Mutturayanaswamy Doddy,3
366-KA KBS-MRD,366-KA,Kempegowda Bus Station ⇔ Mutturayanaswamy Doddy,3
258-E KBS-MYH,258-E,Kempegowda Bus Station ⇔ Mylanahalli,3
281-F,281-F,Kempegowda Bus Station ⇔ Mylanahalli,3
293-KA,293-KA,Kempegowda Bus Station ⇔ Mylanahalli,3
266-N KBS-MLP,266-N,Kempegowda Bus Station ⇔ Mylappanahalli,3
31,31,Kempegowda Bus Station ⇔ NR Colony,3
305-S,305-S,Kempegowda Bus Station ⇔ Naduvatti,3
317-V,317-V,Kempegowda Bus Station ⇔ Naduvatti,3
285-A KBS-NGDH,285-A,Kempegowda Bus Station ⇔ Nagadasanahalli,3
241-H,241-H,Kempegowda Bus Station ⇔ Nagarahole Nagara,3
292-B,292-B,Kempegowda Bus Station ⇔ Nagaresh Nagenahalli,3
314 KBS-NGWP,314 KBS-NGWP,Kempegowda Bus Station ⇔ Nagavarapalya,3
258-TC,258-TC,Kempegowda Bus Station ⇔ Nagenahalli,3
333-G,333-G,Kempegowda Bus Station ⇔ Nallurahalli,3
80-A,80-A,Kempegowda Bus Station ⇔ Nandini Layout Bus Stand,3
350-E KBS-NJP,350-E,Kempegowda Bus Station ⇔ Nanjapura,3
285-MP KBS-NAGH,285-MP,Kempegowda Bus Station ⇔ Narasaiahna Agrahara,3
238-UN,238-UN,Kempegowda Bus Station ⇔ Narasapura (H D Devegowda Circle),3
238-W,238-W,Kempegowda Bus Station ⇔ Narasapura (H D Devegowda Circle),3
255-E KBS-NSP,255-E,Kempegowda Bus Station ⇔ Narasipura,3
351-A,351-A,Kempegowda Bus Station ⇔ Narayanaghatta,3
306-E KBS-NYK,306-E,Kempegowda Bus Station ⇔ Narayanakere,3
225-C KBS-NLS,225-C,Kempegowda Bus Station ⇔ National Law College University,3
242-B KBS-TVK-NML,242-B,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
245-HA,245-HA,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
258-B,258-B,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
258-C,258-C,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
258-CC,258-CC,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
EXP-258C,EXP-258C,Kempegowda Bus Station ⇔ Nelamangala Bus Station,3
258-C KBS-NMGRS,258-C,Kempegowda Bus Station ⇔ Nelamangala Railway Station,3
323-F,323-F,Kempegowda Bus Station ⇔ Nerige,3
213-N,213-N,Kempegowda Bus Station ⇔ Nettigere,3
372-F,372-F,Kempegowda Bus Station ⇔ Nisarga Badavane,3
253-G KBS-NRG,253-G,Kempegowda Bus Station ⇔ Nruthyagrama,3
364-F,364-F,Kempegowda Bus Station ⇔ Nyanappanahalli Arakere,3
122,122,Kempegowda Bus Station ⇔ Old Baiyappanahalli,3
12-B,12-B,Kempegowda Bus Station ⇔ Padmanabha Nagara,3
252,252,Kempegowda Bus Station ⇔ Peenya 2nd Stage,3
252 KBS-D22G-PSS,252,Kempegowda Bus Station ⇔ Peenya 2nd Stage,3
252-F,252-F,Kempegowda Bus Station ⇔ Peenya 2nd Stage,3
273,273,Kempegowda Bus Station ⇔ Peenya 2nd stage,3
273 KBS-HMTA-PSBS,273,Kempegowda Bus Station ⇔ Peenya Satellite Bus Station (Basaveshwara),3
273-PS,273-PS,Kempegowda Bus Station ⇔ Peenya Satellite Bus Station (Basaveshwara),3
255-C KBS-PLH,255-C,Kempegowda Bus Station ⇔ Pillahalli,3
305-Q,305-Q,Kempegowda Bus Station ⇔ Pitchguntarahalli,3
317-CA,317-CA,Kempegowda Bus Station ⇔ Poojena Agrahara,3
15-E KBS-PPLO,15-E,Kempegowda Bus Station ⇔ Poornaprajna Layout,3
210-KA KBS-PPLO,210-KA,Kempegowda Bus Station ⇔ Poornaprajna Layout,3
210-NA,210-NA,Kempegowda Bus Station ⇔ Poornaprajna Layout,3
210-ND KBS-PPLO,210-ND,Kempegowda Bus Station ⇔ Poornaprajna Layout,3
45-D KBS-PPLO,45-D,Kempegowda Bus Station ⇔ Poornaprajna Layout,3
210-NP,210-NP,Kempegowda Bus Station ⇔ Poornaprajnalayout NEW Bus Stand,3
43-H,43-H,Kempegowda Bus Station ⇔ Pramod Layout,3
220-F,220-F,Kempegowda Bus Station ⇔ Provident Sunworth Apartment,3
285 KBS-YST-PTH,285,Kempegowda Bus Station ⇔ Puttenahalli,3
285 KBS-YSTF-PTH,285,Kempegowda Bus Station ⇔ Puttenahalli,3
KBS-YST-PTH,KBS-YST-PTH,Kempegowda Bus Station ⇔ Puttenahalli,3
253-R,253-R,Kempegowda Bus Station ⇔ Railway Gollahalli,3
253-V,253-V,Kempegowda Bus Station ⇔ Railway Gollahalli,3
285-AA,285-AA,Kempegowda Bus Station ⇔ Rajanukunte,3
80-R,80-R,Kempegowda Bus Station ⇔ Rajkumar Punya Bhoomi,3
269,269,Kempegowda Bus Station ⇔ Ramachandrapura,3
258-S KBS-RDH,258-S,Kempegowda Bus Station ⇔ Ramadevanahalli,3
370-E,370-E,Kempegowda Bus Station ⇔ Ramanayakana Doddy,3
210-J,210-J,Kempegowda Bus Station ⇔ Ramanjaneya Layout Chikkallasandra,3
210-J VSD,210-J VSD,Kempegowda Bus Station ⇔ Ramanjaneya Layout Chikkallasandra,3
351-C KBS-RMS,351-C,Kempegowda Bus Station ⇔ Ramasagara,3
235-K KBS-RMS,235-K,Kempegowda Bus Station ⇔ Ramasandra,3
294-F,294-F,Kempegowda Bus Station ⇔ Rampura,3
315-J,315-J,Kempegowda Bus Station ⇔ Rampura,3
258-C KBS-RGW,258-C,Kempegowda Bus Station ⇔ Rashi Gateway,3
80-D,80-D,Kempegowda Bus Station ⇔ Ravi Badavane Jai Maruthi Nagara,3
257-C,257-C,Kempegowda Bus Station ⇔ Ravuthanahalli,3
346-C,346-C,Kempegowda Bus Station ⇔ Rayasandra Circle,3
282-C KBS-RJP,282-C,Kempegowda Bus Station ⇔ Razakpalya,3
V-365 KBS-RMM,V-365,Kempegowda Bus Station ⇔ Royal Meenakshi Mall BG Road,3
298,298,Kempegowda Bus Station ⇔ Sadahalli Gate,3
104,104,Kempegowda Bus Station ⇔ Sadashivanagara,3
285-K KBS-SDNH,285-K,Kempegowda Bus Station ⇔ Sadenahalli,3
250-CA,250-CA,Kempegowda Bus Station ⇔ Sahyadribalaga Layout,3
80-K,80-K,Kempegowda Bus Station ⇔ Sakamma Layout,3
360-S,360-S,Kempegowda Bus Station ⇔ Samanduru,3
350-D KBS-SPN,350-D,Kempegowda Bus Station ⇔ Sampige Nagara,3
342-F,342-F,Kempegowda Bus Station ⇔ Sarjapura,3
V-342F,V-342F,Kempegowda Bus Station ⇔ Sarjapura,3
250-SB,250-SB,Kempegowda Bus Station ⇔ Sasuveghatta,3
241-G KBS-SGH,241-G,Kempegowda Bus Station ⇔ Seegehalli,3
333-N,333-N,Kempegowda Bus Station ⇔ Seetharampalya,3
96-C,96-C,Kempegowda Bus Station ⇔ Shankarnagh Bus Stand,3
